Date,Open,High,Low,Close,Adj Close,Volume
2016-01-11,61.849998,63.049999,61.580002,62.430000,51.524746,471400
2016-01-12,63.389999,64.330002,61.310001,62.040001,51.202862,413600
2016-01-13,62.520000,63.549999,61.099998,61.799999,51.004776,883700
2016-01-14,62.259998,64.449997,60.869999,63.220001,52.176731,921700
2016-01-15,61.990002,63.400002,61.340000,62.369999,51.475216,533600
2016-01-19,62.500000,63.810001,62.070000,63.119999,52.094212,783400
2016-01-20,62.090000,65.949997,62.090000,65.070000,53.703583,1021700
2016-01-21,64.970001,67.860001,64.660004,67.190002,55.453262,1604900
2016-01-22,67.589996,69.599998,66.699997,67.559998,55.758636,860600
2016-01-25,67.699997,68.919998,66.750000,66.839996,55.164391,619300
2016-01-26,66.860001,68.529999,66.519997,68.089996,56.196049,509500
2016-01-27,67.889999,69.730003,67.389999,69.070000,57.004864,626900
2016-01-28,69.099998,69.940002,68.610001,69.080002,57.013100,631200
2016-01-29,69.220001,70.879997,68.839996,70.410004,58.110794,638000
2016-02-01,70.040001,70.589996,68.660004,70.120003,57.871441,703200
2016-02-02,70.599998,71.879997,68.769997,69.669998,57.500050,580400
2016-02-03,69.599998,71.300003,68.279999,70.900002,58.515209,607200
2016-02-04,68.790001,71.360001,68.550003,69.629997,57.467026,529500
2016-02-05,69.720001,70.639999,68.559998,69.680000,57.508305,530300
2016-02-08,68.269997,68.949997,66.139999,68.400002,56.451904,755400
2016-02-09,68.269997,69.660004,67.330002,68.940002,56.897575,584300
2016-02-10,69.480003,69.739998,67.800003,67.970001,56.096989,434700
2016-02-11,66.889999,67.580002,66.029999,66.559998,54.933300,451700
2016-02-12,66.870003,67.690002,65.239998,67.440002,55.659588,507600
2016-02-16,68.379997,71.489998,67.709999,71.279999,58.828808,654000
2016-02-17,71.940002,73.989998,71.550003,73.349998,60.537228,771900
2016-02-18,72.849998,74.580002,71.489998,74.110001,61.164494,585200
2016-02-19,72.750000,73.690002,70.209999,71.820000,59.274494,930800
2016-02-22,72.389999,74.419998,71.589996,72.449997,59.794437,977600
2016-02-23,77.059998,80.320000,75.000000,78.370003,64.680336,2638900
2016-02-24,77.809998,80.430000,77.620003,80.290001,66.264969,1300300
2016-02-25,81.040001,82.480003,80.129997,82.220001,67.857811,636100
2016-02-26,83.480003,86.620003,82.739998,85.290001,70.391548,1083500
2016-02-29,82.849998,84.980003,82.849998,83.690002,69.071037,762600
2016-03-01,83.690002,85.010002,83.690002,84.019997,69.343407,594900
2016-03-02,83.599998,84.599998,83.010002,84.120003,69.425934,664000
2016-03-03,84.029999,86.480003,83.529999,84.540001,69.772552,659000
2016-03-04,84.480003,85.879997,83.900002,84.110001,69.417664,550100
2016-03-07,83.790001,87.339996,83.519997,87.320000,72.066971,704600
2016-03-08,86.690002,88.419998,85.779999,86.000000,70.977547,569900
2016-03-09,86.260002,87.610001,86.190002,87.330002,72.075195,490700
2016-03-10,88.000000,88.580002,86.360001,86.989998,71.794594,554300
2016-03-11,87.459999,88.239998,86.349998,86.989998,71.794594,476900
2016-03-14,85.790001,86.820000,84.660004,84.680000,69.888100,690800
2016-03-15,84.540001,85.360001,82.279999,83.650002,69.038048,531700
2016-03-16,83.500000,84.290001,82.330002,83.330002,68.773911,536500
2016-03-17,83.190002,85.669998,82.779999,85.639999,70.680420,611300
2016-03-18,85.830002,87.919998,85.830002,87.739998,72.413597,706000
2016-03-21,87.720001,88.459999,85.779999,85.779999,70.795959,343000
2016-03-22,85.669998,86.760002,83.699997,83.699997,69.079292,358200
2016-03-23,83.559998,83.820000,81.500000,82.669998,68.229210,453400
2016-03-24,82.760002,83.849998,80.940002,81.669998,67.403877,478200
2016-03-28,81.779999,85.419998,81.779999,84.150002,69.450684,372700
2016-03-29,84.370003,86.080002,83.070000,83.910004,69.310265,273100
2016-03-30,83.809998,85.209999,83.550003,84.529999,69.822403,310200
2016-03-31,84.410004,85.800003,83.930000,84.910004,70.136269,290000
2016-04-01,84.809998,85.120003,83.059998,84.059998,69.434143,398500
2016-04-04,84.120003,84.449997,80.709999,81.230003,67.096558,458900
2016-04-05,80.720001,81.220001,79.940002,80.430000,66.435776,487100
2016-04-06,80.599998,81.150002,79.459999,80.120003,66.179703,392100
2016-04-07,80.040001,81.029999,75.739998,76.199997,62.941738,676800
2016-04-08,74.349998,75.449997,73.339996,74.279999,61.355839,750200
2016-04-11,74.690002,74.830002,73.000000,73.029999,60.323296,632700
2016-04-12,73.029999,73.559998,71.309998,73.120003,60.397648,676400
2016-04-13,73.349998,75.080002,72.650002,74.699997,61.702724,646000
2016-04-14,74.800003,74.800003,71.379997,71.860001,59.356865,505000
2016-04-15,72.059998,72.589996,71.029999,71.430000,59.001694,628800
2016-04-18,71.379997,73.230003,71.080002,72.989998,60.290272,585100
2016-04-19,73.160004,73.449997,72.019997,72.540001,59.918583,371700
2016-04-20,72.559998,73.730003,72.330002,73.470001,60.686756,334300
2016-04-21,73.830002,74.830002,72.339996,72.510002,59.893791,351400
2016-04-22,72.629997,73.099998,71.739998,71.930000,59.414696,267800
2016-04-25,71.660004,71.860001,70.760002,71.150002,58.770416,361600
2016-04-26,71.169998,71.730003,70.889999,71.559998,59.109085,458300
2016-04-27,71.360001,73.220001,70.919998,72.580002,59.951618,332200
2016-04-28,72.209999,73.900002,72.209999,72.510002,59.893791,300900
2016-04-29,72.540001,72.720001,70.070000,70.449997,58.192211,379000
2016-05-02,70.919998,72.080002,69.949997,71.410004,58.985176,318900
2016-05-03,71.250000,71.730003,69.830002,70.610001,58.324383,337700
2016-05-04,70.419998,71.120003,68.510002,69.029999,57.019283,493700
2016-05-05,68.589996,68.589996,66.239998,67.129997,55.449871,699300
2016-05-06,66.550003,67.540001,65.930000,67.099998,55.425095,549100
2016-05-09,67.169998,69.150002,67.089996,68.440002,56.531948,393700
2016-05-10,67.339996,68.290001,65.940002,68.050003,56.209782,773700
2016-05-11,64.669998,65.230003,62.180000,62.490002,51.617203,1360000
2016-05-12,61.880001,62.680000,59.849998,60.639999,50.089081,1449400
2016-05-13,56.680000,62.950001,55.209999,59.860001,49.444778,2892500
2016-05-16,59.939999,60.049999,58.259998,58.279999,48.139702,1376200
2016-05-17,58.240002,58.490002,56.910000,57.389999,47.404560,1013400
2016-05-18,56.910000,57.380001,55.650002,55.840000,46.124256,777400
2016-05-19,56.139999,56.639999,54.369999,55.450001,45.802101,1182600
2016-05-20,55.619999,58.860001,55.290001,58.669998,48.461834,1337000
2016-05-23,59.040001,60.500000,57.919998,57.980000,47.891903,747500
2016-05-24,57.869999,59.080002,57.520000,58.669998,48.461834,678600
2016-05-25,58.299999,60.230000,58.220001,60.060001,49.609993,542100
2016-05-26,60.470001,61.240002,60.040001,60.439999,49.923866,606900
2016-05-27,60.580002,61.160000,59.990002,61.000000,50.386436,398000
2016-05-31,61.060001,61.430000,58.500000,59.110001,48.825287,554700
2016-06-01,59.110001,59.950001,58.660000,59.250000,48.940929,345900
2016-06-02,59.299999,61.689999,59.290001,61.240002,50.584686,631700
2016-06-03,61.020000,61.869999,60.750000,61.560001,50.849014,334200
2016-06-06,61.730000,62.000000,60.220001,60.689999,50.130386,330800
2016-06-07,60.560001,61.860001,60.119999,61.470001,50.774666,394600
2016-06-08,61.009998,61.889999,60.660000,61.340000,50.667278,345200
2016-06-09,61.270000,61.279999,58.750000,59.799999,49.395241,354200
2016-06-10,58.560001,58.599998,57.790001,58.099998,47.991020,497600
2016-06-13,58.000000,58.270000,57.299999,57.380001,47.396297,519200
2016-06-14,57.450001,57.799999,56.459999,56.750000,46.875919,448900
2016-06-15,56.869999,59.290001,56.869999,57.099998,47.165020,844200
2016-06-16,57.200001,57.610001,56.099998,56.459999,46.636368,447100
2016-06-17,56.709999,59.430000,56.709999,58.880001,48.635307,645100
2016-06-20,59.580002,60.270000,58.900002,59.189999,48.891369,643900
2016-06-21,59.360001,59.689999,59.049999,59.459999,49.114384,444700
