Date,Open,High,Low,Close,Adj Close,Volume
2016-01-11,121.139999,122.300003,120.220001,121.809998,81.210152,329300
2016-01-12,122.900002,123.379997,121.870003,122.970001,81.983498,320200
2016-01-13,122.529999,123.500000,120.620003,120.830002,81.283890,283700
2016-01-14,121.250000,122.309998,119.360001,120.629997,81.149345,237500
2016-01-15,119.580002,123.889999,118.010002,123.690002,83.207840,535200
2016-01-19,124.300003,126.260002,123.309998,124.370003,83.665283,425500
2016-01-20,122.680000,123.900002,118.519997,123.180000,82.864769,415400
2016-01-21,122.760002,123.779999,120.500000,121.650002,81.835510,388300
2016-01-22,121.919998,123.900002,121.459999,123.750000,83.248207,350700
2016-01-25,123.650002,124.000000,121.120003,122.050003,82.104599,354600
2016-01-26,123.870003,129.399994,123.510002,128.759995,86.618484,761900
2016-01-27,128.679993,131.460007,127.580002,128.550003,86.477242,384500
2016-01-28,129.059998,131.830002,128.889999,130.589996,87.849556,294800
2016-01-29,130.729996,131.970001,129.580002,131.229996,88.280075,351900
2016-02-01,131.100006,134.600006,131.000000,133.110001,89.544815,352600
2016-02-02,132.710007,134.910004,131.919998,132.679993,89.255531,288100
2016-02-03,133.089996,133.089996,130.110001,131.529999,88.481926,345100
2016-02-04,131.369995,131.729996,129.100006,130.550003,87.822670,309800
2016-02-05,130.589996,131.020004,127.110001,127.360001,85.676697,526200
2016-02-08,125.839996,131.550003,124.800003,131.070007,88.172470,354900
2016-02-09,129.619995,132.889999,128.509995,131.429993,88.414650,431300
2016-02-10,132.000000,133.470001,131.050003,131.860001,88.703941,250000
2016-02-11,130.000000,131.850006,129.059998,131.139999,88.219566,267800
2016-02-12,132.300003,134.380005,131.080002,133.729996,89.961891,413500
2016-02-16,134.570007,136.669998,133.160004,136.429993,91.778198,327400
2016-02-17,137.080002,141.570007,136.800003,140.669998,94.630501,470800
2016-02-18,141.160004,141.580002,135.979996,137.830002,92.720032,573300
2016-02-19,137.869995,139.820007,136.570007,139.080002,93.560867,341200
2016-02-22,142.550003,145.389999,140.199997,141.259995,95.027397,1005300
2016-02-23,140.740005,148.880005,138.800003,147.479996,99.211700,1253300
2016-02-24,146.330002,147.610001,142.750000,146.770004,98.734062,545600
2016-02-25,146.639999,148.250000,145.000000,147.899994,99.494225,370400
2016-02-26,148.449997,148.490005,146.500000,148.130005,99.648949,264900
2016-02-29,148.130005,149.949997,147.110001,148.050003,99.595139,306900
2016-03-01,148.660004,149.660004,147.500000,148.580002,99.951691,310600
2016-03-02,148.589996,149.660004,147.490005,149.369995,100.483124,295300
2016-03-03,148.990005,149.490005,146.600006,148.039993,99.588387,328500
2016-03-04,148.229996,150.600006,147.389999,149.399994,100.503311,399600
2016-03-07,148.899994,150.369995,147.990005,150.369995,101.155838,252500
2016-03-08,149.369995,150.369995,148.039993,149.279999,100.422585,344900
2016-03-09,149.559998,151.720001,148.449997,150.000000,100.906937,304000
2016-03-10,150.759995,151.449997,147.679993,148.860001,100.140038,299300
2016-03-11,150.000000,151.369995,149.110001,150.699997,101.377815,247100
2016-03-14,150.110001,150.990005,149.360001,149.910004,100.846390,175000
2016-03-15,148.800003,150.250000,147.720001,148.059998,99.601845,353400
2016-03-16,147.309998,151.500000,147.309998,150.389999,101.169296,287900
2016-03-17,150.179993,153.539993,149.380005,151.789993,102.111053,340200
2016-03-18,152.580002,156.649994,152.059998,153.639999,103.355614,762900
2016-03-21,154.399994,154.570007,152.210007,154.389999,103.860130,248900
2016-03-22,152.889999,154.029999,150.000000,151.309998,101.788193,401900
2016-03-23,150.669998,151.550003,149.339996,150.220001,101.054924,365000
2016-03-24,149.699997,151.490005,149.039993,150.289993,101.102005,271200
2016-03-28,151.279999,151.440002,150.000000,150.210007,101.048218,332900
2016-03-29,150.429993,154.000000,150.039993,153.880005,103.517029,318100
2016-03-30,154.289993,154.960007,151.570007,153.350006,103.160515,292100
2016-03-31,153.539993,154.190002,151.800003,152.669998,102.703087,357800
2016-04-01,152.080002,153.320007,151.270004,152.279999,102.440735,354500
2016-04-04,152.279999,153.979996,149.830002,150.559998,101.283646,221900
2016-04-05,149.669998,150.610001,147.619995,150.080002,100.960747,307100
2016-04-06,150.869995,152.710007,150.559998,152.479996,102.575249,296900
2016-04-07,156.270004,156.270004,151.789993,152.550003,102.622368,274700
2016-04-08,152.100006,154.639999,150.419998,153.630005,103.348869,336700
2016-04-11,153.630005,154.669998,151.399994,151.550003,101.949638,288300
2016-04-12,151.550003,152.949997,150.770004,152.850006,102.824188,272000
2016-04-13,152.020004,153.380005,150.020004,153.130005,103.759239,235200
2016-04-14,152.720001,153.309998,150.490005,150.660004,102.085579,201200
2016-04-15,150.169998,151.919998,149.110001,150.759995,102.153336,268400
2016-04-18,150.860001,152.380005,150.210007,150.910004,102.254982,241800
2016-04-19,150.160004,150.690002,147.660004,148.279999,100.472939,242800
2016-04-20,148.880005,149.820007,148.300003,148.740005,100.784630,191400
2016-04-21,148.860001,149.710007,146.710007,146.929993,99.558167,216700
2016-04-22,146.520004,147.729996,145.880005,147.500000,99.944405,234200
2016-04-25,146.839996,148.339996,146.139999,148.199997,100.418694,226500
2016-04-26,148.000000,149.000000,146.500000,148.110001,100.357735,179800
2016-04-27,147.360001,148.759995,146.000000,148.570007,100.669426,181800
2016-04-28,147.690002,148.350006,147.009995,147.479996,99.930855,133900
2016-04-29,146.789993,147.690002,145.300003,146.410004,99.205833,181500
2016-05-02,147.410004,148.759995,146.619995,148.309998,100.493240,220700
2016-05-03,148.179993,149.000000,147.570007,148.080002,100.337395,159900
2016-05-04,147.059998,149.820007,147.059998,149.250000,101.130211,210500
2016-05-05,149.580002,149.669998,147.259995,148.289993,100.479683,319900
2016-05-06,148.539993,148.830002,146.279999,148.809998,100.832047,235700
2016-05-09,148.160004,152.080002,148.160004,150.479996,101.963631,251300
2016-05-10,150.850006,152.070007,149.490005,151.389999,102.580223,186400
2016-05-11,151.550003,151.759995,147.050003,147.639999,100.039253,277400
2016-05-12,147.289993,149.539993,147.289993,149.089996,101.021774,253600
2016-05-13,147.500000,149.729996,146.330002,147.470001,99.924088,410700
2016-05-16,147.470001,150.130005,147.039993,149.550003,101.333458,211900
2016-05-17,149.740005,151.000000,146.360001,147.460007,99.917290,379700
2016-05-18,147.460007,148.339996,144.000000,145.509995,98.595993,627400
2016-05-19,145.619995,147.000000,144.740005,145.960007,98.900932,301900
2016-05-20,146.710007,146.869995,145.589996,146.750000,99.436211,243400
2016-05-23,146.589996,147.649994,145.699997,145.789993,98.785744,219700
2016-05-24,146.759995,150.119995,146.759995,149.169998,101.075974,326900
2016-05-25,149.130005,150.100006,147.110001,149.660004,101.408005,304600
2016-05-26,149.199997,151.190002,148.679993,150.500000,101.977173,247800
2016-05-27,151.119995,153.000000,150.210007,152.770004,103.515289,447900
2016-05-31,153.429993,153.970001,150.720001,151.479996,102.641205,771500
2016-06-01,158.580002,167.100006,158.059998,164.220001,111.273697,1840300
2016-06-02,163.169998,167.770004,162.800003,167.559998,113.536858,550500
2016-06-03,167.009995,167.350006,165.169998,166.279999,112.669518,348500
2016-06-06,166.059998,169.869995,165.899994,169.169998,114.627754,377100
2016-06-07,169.750000,171.270004,169.330002,169.919998,115.135956,347500
2016-06-08,170.009995,170.550003,168.649994,169.559998,114.892014,229100
2016-06-09,169.720001,172.330002,169.339996,171.259995,116.043892,270700
2016-06-10,170.910004,171.250000,168.869995,169.610001,114.925919,354900
2016-06-13,168.720001,169.570007,166.610001,166.940002,113.116753,409300
2016-06-14,166.850006,169.250000,166.600006,167.830002,113.719788,256600
2016-06-15,169.429993,169.429993,167.160004,168.009995,113.841759,291200
2016-06-16,167.309998,169.130005,166.570007,168.320007,114.051826,272800
2016-06-17,168.000000,168.220001,166.029999,167.009995,113.164162,343700
2016-06-20,169.619995,169.750000,166.809998,167.009995,113.164162,243700
2016-06-21,167.660004,168.800003,166.279999,168.050003,113.868874,266400
2016-06-22,168.050003,169.419998,167.149994,168.740005,114.336403,293900
2016-06-23,168.949997,172.330002,168.669998,172.250000,116.714706,382700
2016-06-24,166.679993,172.500000,166.500000,171.130005,115.955849,341600
2016-06-27,169.880005,170.690002,167.610001,168.229996,113.990814,375500
2016-06-28,168.160004,170.259995,167.550003,169.539993,114.878464,219900
2016-06-29,171.960007,172.889999,169.639999,171.309998,116.077805,268400
2016-06-30,171.949997,171.990005,168.500000,171.470001,116.186203,361700
2016-07-01,170.600006,171.869995,169.000000,169.690002,114.980072,207100
2016-07-05,170.000000,171.729996,168.759995,169.050003,114.546432,309300
2016-07-06,169.000000,170.610001,166.399994,167.250000,113.326797,656200
2016-07-07,167.190002,168.160004,165.979996,167.929993,113.787544,269800
2016-07-08,168.369995,168.949997,164.539993,164.699997,111.598923,500100
2016-07-11,162.279999,165.309998,161.130005,163.080002,110.501251,444700
2016-07-12,163.130005,165.000000,161.559998,162.520004,110.121780,364400
2016-07-13,159.000000,159.210007,155.389999,155.619995,108.380661,591600
2016-07-14,156.699997,157.399994,155.110001,155.339996,108.185677,249800
2016-07-15,156.000000,156.000000,153.699997,153.889999,107.175835,283700
2016-07-18,154.479996,154.500000,153.100006,153.259995,106.737045,275400
2016-07-19,153.740005,155.429993,153.460007,154.429993,107.551895,258100
2016-07-20,155.429993,159.000000,154.940002,157.169998,109.460159,337600
2016-07-21,156.979996,157.160004,155.940002,156.889999,109.265152,185300
2016-07-22,157.089996,159.559998,157.089996,158.729996,110.546600,237200
2016-07-25,159.169998,161.630005,158.679993,160.949997,112.092728,259400
2016-07-26,160.850006,162.339996,156.339996,157.250000,109.515892,348200
2016-07-27,157.199997,158.070007,155.639999,155.759995,108.478195,226100
2016-07-28,155.860001,158.169998,155.509995,157.610001,109.766602,313300
2016-07-29,158.529999,159.300003,156.300003,157.410004,109.627304,190300
2016-08-01,158.509995,158.940002,157.449997,158.910004,110.672005,209300
2016-08-02,158.389999,158.990005,155.229996,155.800003,108.506042,247300
2016-08-03,155.940002,157.169998,155.240005,156.410004,108.930870,143600
2016-08-04,156.759995,157.160004,155.179993,155.949997,108.610519,141700
2016-08-05,157.070007,159.149994,155.970001,158.899994,110.665016,168400
2016-08-08,158.830002,159.669998,156.500000,157.309998,109.557678,189400
2016-08-09,156.600006,158.500000,156.500000,157.419998,109.634270,169200
2016-08-10,157.500000,157.639999,156.440002,156.929993,109.293022,137000
2016-08-11,157.270004,159.199997,156.710007,158.490005,110.379486,259300
2016-08-12,158.089996,159.240005,157.759995,158.639999,110.483925,191400
2016-08-15,158.500000,160.229996,158.500000,160.080002,111.486832,181900
2016-08-16,160.089996,160.979996,159.029999,160.000000,111.431129,156600
2016-08-17,159.529999,160.880005,158.509995,160.199997,111.570389,191300
2016-08-18,159.960007,162.300003,159.830002,161.389999,112.399193,250500
2016-08-19,160.729996,161.779999,160.009995,161.330002,112.357361,265600
2016-08-22,161.490005,162.080002,160.000000,161.509995,112.482712,176700
2016-08-23,161.800003,162.330002,160.300003,160.949997,112.092728,241300
2016-08-24,161.399994,161.899994,159.770004,159.770004,111.270927,208200
2016-08-25,159.630005,160.300003,159.279999,159.779999,111.277870,160900
2016-08-26,160.169998,160.570007,156.750000,157.229996,109.501938,161200
2016-08-29,157.369995,158.000000,156.580002,156.669998,109.111923,210200
2016-08-30,155.949997,156.050003,152.009995,152.320007,106.082390,522300
2016-08-31,152.639999,153.460007,151.570007,152.110001,105.936157,365100
2016-09-01,152.449997,152.490005,151.000000,151.270004,105.351158,265800
2016-09-02,152.110001,152.339996,150.789993,150.860001,105.065613,246600
2016-09-06,151.389999,151.610001,150.619995,150.949997,105.128273,345800
2016-09-07,150.710007,152.809998,150.559998,152.399994,106.138153,395200
2016-09-08,152.899994,152.899994,149.779999,150.289993,104.668625,305900
2016-09-09,149.899994,149.899994,146.860001,146.910004,102.314644,418700
2016-09-12,146.600006,149.789993,146.509995,149.729996,104.278618,544400
2016-09-13,149.000000,150.860001,148.199997,150.529999,104.835777,868900
2016-09-14,144.100006,145.550003,139.250000,139.979996,97.488281,1814300
2016-09-15,139.600006,141.009995,138.580002,140.199997,97.641495,606200
2016-09-16,140.630005,142.449997,140.149994,140.149994,97.606689,568200
