Date,Open,High,Low,Close,Adj Close,Volume
2016-01-11,49.150002,49.520000,47.799999,48.200001,45.509827,2482900
2016-01-12,48.720001,48.770000,47.880001,48.470001,45.764759,1711900
2016-01-13,48.770000,48.930000,47.340000,47.389999,44.745041,1325200
2016-01-14,47.480000,48.430000,46.770000,47.990002,45.311558,1510600
2016-01-15,46.939999,48.160000,46.930000,47.889999,45.217125,1822900
2016-01-19,48.459999,48.470001,46.970001,47.419998,44.773365,1202700
2016-01-20,46.410000,47.009998,45.090000,46.560001,43.961369,1910800
2016-01-21,46.520000,46.970001,45.810001,46.330002,43.744202,1869200
2016-01-22,47.250000,47.540001,46.570000,46.910000,44.291828,1381100
2016-01-25,46.790001,46.930000,45.900002,45.900002,43.338196,1290900
2016-01-26,46.240002,46.720001,46.080002,46.619999,44.018013,1815200
2016-01-27,46.529999,47.139999,46.040001,46.310001,43.725311,1589700
2016-01-28,46.770000,46.880001,45.919998,46.180000,43.602566,1607700
2016-01-29,46.490002,47.130001,46.150002,47.049999,44.424015,2863700
2016-02-01,46.580002,46.910000,45.970001,46.680000,44.074669,3142400
2016-02-02,46.090000,46.189999,45.360001,45.520000,42.979420,2498100
2016-02-03,45.980000,46.209999,44.689999,45.849998,43.290993,2261100
2016-02-04,45.849998,47.160000,44.919998,46.639999,44.036892,1878800
2016-02-05,43.939999,45.950001,42.820000,45.330002,42.800011,3453900
2016-02-08,44.330002,44.930000,44.040001,44.750000,42.252377,2958400
2016-02-09,44.369999,46.090000,44.040001,45.750000,43.196571,1952300
2016-02-10,45.610001,46.169998,45.230000,45.619999,43.073818,2293800
2016-02-11,44.639999,45.450001,44.279999,45.029999,42.516762,1994000
2016-02-12,45.709999,46.180000,45.389999,45.630001,43.083271,1722300
2016-02-16,46.320000,46.330002,45.250000,45.980000,43.413727,2381000
2016-02-17,46.160000,46.340000,45.860001,46.009998,43.442062,1908500
2016-02-18,46.020000,46.060001,45.549999,45.860001,43.300442,1300800
2016-02-19,45.810001,46.169998,45.340000,46.130001,43.555359,1588900
2016-02-22,46.410000,46.919998,46.049999,46.130001,43.555359,1358900
2016-02-23,46.090000,46.250000,45.240002,45.540001,42.998295,2424700
2016-02-24,44.939999,45.509998,44.639999,45.380001,42.847225,2032100
2016-02-25,45.590000,46.410000,45.230000,46.389999,43.800861,1177900
2016-02-26,46.610001,47.000000,46.169998,46.669998,44.065220,1070500
2016-02-29,46.860001,47.060001,46.400002,46.410000,43.819729,1362900
2016-03-01,46.689999,48.080002,46.549999,47.910000,45.236004,1713000
2016-03-02,47.840000,47.970001,47.490002,47.860001,45.188805,1155000
2016-03-03,47.980000,48.250000,47.500000,48.220001,45.528721,927200
2016-03-04,48.150002,48.560001,47.900002,48.130001,45.443737,1004800
2016-03-07,47.939999,48.340000,47.900002,48.160000,45.472057,834700
2016-03-08,47.810001,48.130001,47.599998,47.730000,45.066059,1577300
2016-03-09,47.849998,47.990002,47.540001,47.650002,44.990517,933300
2016-03-10,47.660000,47.790001,46.820000,47.400002,44.754478,1456500
2016-03-11,47.889999,48.110001,47.540001,48.070000,45.387089,1345700
2016-03-14,48.009998,48.689999,46.810001,48.520000,45.811974,1892200
2016-03-15,48.060001,48.520000,47.790001,48.500000,45.878189,1488400
2016-03-16,48.209999,48.980000,48.060001,48.779999,46.143047,1630500
2016-03-17,48.840000,50.080002,48.820000,49.910000,47.211964,2123900
2016-03-18,49.880001,50.279999,49.740002,50.160000,47.448452,2341600
2016-03-21,50.150002,50.290001,49.570000,49.900002,47.202507,799400
2016-03-22,49.930000,50.040001,49.549999,49.770000,47.079540,918100
2016-03-23,49.770000,49.869999,49.200001,49.349998,46.682240,714300
2016-03-24,49.090000,49.119999,48.689999,49.070000,46.417366,858800
2016-03-28,49.040001,49.340000,48.810001,49.259998,46.597095,904800
2016-03-29,49.040001,49.770000,48.700001,49.730000,47.041698,1189700
2016-03-30,50.139999,50.650002,50.060001,50.320000,47.599796,1870700
2016-03-31,50.160000,50.290001,49.599998,49.980000,47.278175,1240400
2016-04-01,49.820000,50.160000,49.200001,50.110001,47.401157,838200
2016-04-04,50.169998,50.169998,49.180000,49.320000,46.653854,1294900
2016-04-05,49.000000,49.320000,48.709999,48.840000,46.199802,785700
2016-04-06,48.849998,48.980000,48.380001,48.950001,46.303852,760100
2016-04-07,48.560001,49.290001,48.509998,49.029999,46.379532,1606300
2016-04-08,49.470001,49.730000,49.270000,49.529999,46.852520,1124300
2016-04-11,49.680000,49.950001,49.189999,49.490002,46.814674,1225600
2016-04-12,49.490002,50.180000,49.299999,50.020000,47.316010,878400
2016-04-13,50.389999,50.919998,50.090000,50.880001,48.129532,1121100
2016-04-14,51.000000,51.080002,50.599998,50.680000,47.940338,1125400
2016-04-15,50.689999,50.820000,50.450001,50.529999,47.798447,918700
2016-04-18,50.250000,50.580002,50.189999,50.480000,47.751148,807600
2016-04-19,50.709999,51.110001,50.520000,50.990002,48.233570,1367300
2016-04-20,50.720001,51.189999,50.619999,50.950001,48.195755,1261000
2016-04-21,50.849998,51.040001,50.700001,50.959999,48.205204,970000
2016-04-22,50.849998,51.230000,50.750000,51.139999,48.375477,1014700
2016-04-25,50.990002,51.160000,50.740002,51.040001,48.280876,951700
2016-04-26,51.169998,51.650002,50.889999,51.599998,48.810600,1238000
2016-04-27,51.599998,52.610001,51.570000,52.340000,49.510601,1668400
2016-04-28,48.700001,48.980000,47.209999,48.099998,45.499805,8458800
2016-04-29,47.840000,48.770000,47.720001,48.090000,45.490345,3258200
2016-05-02,48.110001,48.720001,48.110001,48.459999,45.840351,1504000
2016-05-03,48.189999,48.380001,47.560001,47.730000,45.149815,1458400
2016-05-04,47.389999,47.529999,46.790001,46.959999,44.421444,1941300
2016-05-05,46.970001,47.330002,46.590000,46.639999,44.118725,1380300
2016-05-06,46.570000,46.820000,46.000000,46.740002,44.213329,1232900
2016-05-09,46.740002,46.799999,46.049999,46.310001,43.806572,1370900
2016-05-10,46.459999,47.130001,46.250000,47.020000,44.478191,1702000
2016-05-11,46.950001,47.250000,46.750000,46.910000,44.374142,2414000
2016-05-12,47.009998,47.310001,46.549999,46.990002,44.449814,1191400
2016-05-13,46.790001,47.070000,46.029999,46.320000,43.816040,1490000
2016-05-16,46.240002,47.119999,46.189999,46.970001,44.430882,1900000
2016-05-17,46.830002,47.439999,46.689999,47.080002,44.534962,1955800
2016-05-18,47.040001,47.689999,46.750000,47.509998,44.941700,1927200
2016-05-19,47.150002,47.279999,46.619999,47.029999,44.487640,1624900
2016-05-20,47.369999,47.709999,47.119999,47.529999,44.960621,1120900
2016-05-23,47.529999,47.799999,47.180000,47.529999,44.960621,1007400
2016-05-24,47.770000,48.000000,47.599998,47.730000,45.149815,2711800
2016-05-25,47.990002,48.139999,47.720001,47.930000,45.338997,1111700
2016-05-26,47.860001,48.139999,47.680000,47.799999,45.216038,726100
2016-05-27,47.910000,47.970001,47.599998,47.830002,45.244389,645300
2016-05-31,47.910000,48.180000,47.560001,47.820000,45.234947,1351700
2016-06-01,47.680000,48.070000,47.259998,47.900002,45.310623,1365400
2016-06-02,47.799999,47.910000,47.590000,47.840000,45.253872,989800
2016-06-03,47.590000,47.840000,47.220001,47.480000,44.913322,1104100
2016-06-06,47.610001,48.279999,47.509998,48.230000,45.622791,974400
2016-06-07,48.360001,48.930000,48.360001,48.750000,46.114674,1051600
2016-06-08,48.860001,49.360001,48.849998,49.230000,46.568718,941500
2016-06-09,48.849998,48.849998,48.430000,48.790001,46.152504,847800
2016-06-10,48.310001,48.619999,48.119999,48.320000,45.707909,1078900
2016-06-13,48.090000,48.270000,47.209999,47.259998,44.705219,1584800
2016-06-14,46.980000,47.189999,46.580002,46.820000,44.373501,1113700
2016-06-15,47.000000,47.180000,46.570000,46.599998,44.165005,1025200
2016-06-16,46.279999,46.770000,45.730000,46.669998,44.231331,967700
2016-06-17,46.720001,46.830002,46.360001,46.529999,44.098652,1466000
2016-06-20,47.180000,47.509998,46.790001,46.840000,44.392452,1281200
2016-06-21,46.970001,47.060001,46.360001,46.400002,43.975449,1336600
2016-06-22,46.500000,46.709999,46.240002,46.419998,43.994404,943900
